track_id,album_id,media_type_id,genre_id,milliseconds
1246,98,1,13,228623
1247,98,1,13,441782
1248,98,1,13,350484
1249,98,1,13,516649
1250,98,1,13,312032
1251,98,1,13,304509
1252,98,1,13,508107
1253,98,1,13,391105
1254,98,1,13,370468
1255,98,1,13,427023
1256,99,1,1,204512
1257,99,1,1,218357
1258,99,1,1,416496
1259,99,1,1,335307
1260,99,1,1,280607
1261,99,1,1,350981
1262,99,1,1,294112
1263,99,1,1,217443
1264,99,1,1,234605
1265,99,1,1,188786
1266,99,1,1,339748
1267,99,1,1,436976
1268,100,1,6,236173
1269,100,1,6,196284
1270,100,1,6,328620
1271,100,1,6,197276
1272,100,1,6,428016
1273,100,1,6,259343
1274,100,1,6,332460
1275,100,1,6,252708
1276,100,1,6,216058
1277,101,1,13,105926
1278,101,1,13,174471
1279,101,1,13,258377
1280,101,1,13,203049
1281,101,1,13,187141
1282,101,1,13,232515
1283,101,1,13,300956
1284,101,1,13,372349
1285,101,1,13,200150
1286,101,1,13,288757
1287,102,1,13,48013
1288,102,1,13,276375
1289,102,1,3,366550
1290,102,1,3,268878
1291,102,1,3,371826
1292,102,1,3,229982
1293,102,1,3,789472
1294,102,1,3,454974
1295,102,1,3,275121
1296,102,1,3,451422
1297,102,1,3,261955
1298,102,1,3,231627
1299,102,1,3,204617
1300,102,1,13,183666
1301,102,1,13,379872
1302,102,1,13,278177
1303,102,1,13,314174
1304,102,1,13,441155
1305,103,1,1,233142
1306,103,1,1,294008
1307,103,1,1,174106
1308,103,1,1,284447
1309,103,1,1,213106
1310,103,1,1,336953
1311,103,1,1,247640
1312,103,1,1,478145
1313,103,1,1,412525
1314,103,1,1,431542
1315,104,1,1,376711
1316,104,1,1,262426
1317,104,1,1,440555
1318,104,1,1,235859
1319,104,1,1,338233
1320,104,1,1,494602
1321,104,1,1,447791
1322,104,1,1,232672
1323,104,1,1,318511
1324,104,1,1,474017
1325,105,1,3,255582
1326,105,1,3,229459
1327,105,1,3,263941
1328,105,1,3,254197
1329,105,1,3,250853
1330,105,1,3,258768
1331,105,1,3,275408
1332,105,1,3,247510
1333,105,1,3,284238
1334,105,1,3,332617
1335,106,1,3,369554
1336,106,1,3,408607
1337,106,1,3,230269
1338,106,1,3,325694
1339,106,1,3,251454
1340,106,1,3,294347
1341,106,1,3,221309
1342,106,1,3,206367
1343,106,1,3,445283
1344,107,1,3,269531
1345,107,1,3,359810
1346,107,1,3,252891
1347,107,1,3,242729
1348,107,1,3,366471
1349,107,1,3,320548
1350,107,1,3,407823
1351,107,1,3,816509
1352,108,1,3,115931
1353,108,1,3,281782
1354,108,1,3,408607
1355,108,1,3,366785
1356,108,1,3,185808
1357,108,1,3,386821
1358,108,1,3,435513
1359,108,1,3,649116
1360,108,1,3,282697
1361,108,1,3,273528
1362,109,1,1,578324
1363,109,1,1,559203
1364,109,1,3,280737
1365,109,1,1,460695
1366,109,1,1,351869
1367,109,1,1,300434
1368,109,1,1,443977
1369,109,1,1,317335
1370,109,1,1,292179
1371,110,1,3,340767
1372,110,1,3,369005
1373,110,1,3,211043
1374,110,1,3,273998
1375,110,1,3,593580
1376,110,1,3,305475
1377,110,1,3,267023
1378,110,1,3,280894
1379,111,1,3,445779
1380,111,1,3,307565
1381,111,1,3,341995
1382,111,1,3,441417
1383,111,1,3,344502
1384,111,1,3,515631
1385,111,1,3,296176
1386,111,1,3,391314
1387,112,1,3,395572
1388,112,1,3,274364
1389,112,1,3,228440
1390,112,1,3,428669
1391,112,1,3,203180
1392,112,1,3,228884
1393,112,1,1,293407
1394,112,1,3,361299
1395,113,1,1,678008
1396,113,1,1,303699
1397,113,1,1,253413
1398,113,1,1,443977
1399,113,1,1,310230
1400,113,1,1,380786
1401,113,1,1,312476
1402,113,1,1,357799
1403,113,1,1,399333
1404,113,1,1,337658
1405,113,1,1,490422
1406,114,1,1,175777
1407,114,1,1,592744
1408,114,1,1,290377
1409,114,1,1,539689
1410,114,1,1,377312
1411,114,1,1,404767
1412,114,1,1,483657
1413,114,1,1,330292
1414,115,1,14,165067
1415,115,1,14,166739
1416,115,1,14,212401
1417,115,1,14,143725
1418,115,1,14,127399
1419,115,1,14,167392
1420,115,1,14,168228
1421,115,1,14,172408
1422,115,1,14,167392
1423,115,1,14,316551
1424,115,1,14,218226
1425,115,1,14,196231
1426,115,1,14,217730
1427,115,1,14,215902
1428,115,1,14,250723
1429,115,1,14,239072
1430,115,1,14,282880
1431,115,1,14,334236
1432,115,1,14,188212
1433,115,1,14,260728
1434,116,1,1,230635
1435,116,1,1,365818
1436,116,1,1,275879
1437,116,1,1,293093
1438,116,1,1,383033
1439,116,1,1,245263
1440,116,1,1,247222
1441,116,1,1,512339
1442,116,1,1,616829
1443,116,1,1,157100
1444,117,1,14,331964
1445,117,1,14,284447
1446,117,1,14,341629
1447,117,1,14,255477
1448,117,1,14,225227
1449,117,1,14,340218
1450,117,1,14,315872
1451,117,1,14,268852
1452,117,1,14,313626
1453,117,1,14,221544
1454,117,1,14,281808
1455,118,1,15,529684
1456,118,1,15,257097
1457,118,1,15,289854
1458,118,1,15,354560
1459,118,1,15,382197
1460,118,1,15,309995
1461,118,1,15,329534
1462,118,1,15,422321
1463,118,1,15,322455
1464,118,1,15,384130
1465,118,1,15,385697
1466,119,1,4,112352
1467,119,1,4,213890
1468,119,1,4,196702
1469,119,1,4,230974
1470,119,1,4,247719
1471,119,1,4,260623
1472,119,1,4,272117
1473,119,1,4,176274
1474,119,1,4,243278
1475,119,1,4,270497
1476,119,1,4,142889
1477,119,1,4,282174
1478,119,1,4,270341
1479,120,1,1,199340
1480,120,1,1,222302
1481,120,1,1,224130
1482,120,1,1,153077
1483,120,1,1,193123
1484,120,1,1,235311
1485,120,1,1,191216
1486,120,1,1,164989
1487,120,1,1,404453
1488,120,1,1,168150
1489,120,1,1,254537
1490,120,1,1,210259
1491,120,1,1,216293
1492,120,1,1,171572
1493,120,1,1,196388
1494,120,1,1,200463
1495,120,1,1,212453
1496,121,2,1,263707
1497,121,2,1,239721
1498,121,2,1,314768
1499,121,2,1,202035
1500,121,2,1,193560
1501,121,2,1,108435
1502,121,2,1,209071
1503,121,2,1,288227
1504,121,2,1,102630
1505,121,2,1,337570
1506,122,1,7,310073
1507,122,1,7,355239
1508,122,1,7,283062
1509,122,1,7,343484
1510,122,1,7,317100
1511,122,1,7,452519
1512,122,1,7,367281
1513,122,1,7,389276
1514,122,1,7,326321
1515,122,1,7,191477
1516,122,1,7,338076
1517,122,1,7,380081
1518,122,1,7,227526
1519,122,1,7,289750
1520,123,1,7,252238
1521,123,1,7,255477
1522,123,1,7,300878
1523,123,1,7,253231
1524,123,1,7,270027
1525,123,1,7,269897
1526,123,1,7,224078
1527,123,1,7,229093
1528,123,1,7,266919
1529,123,1,7,128078
1530,123,1,7,250462
1531,123,1,7,315977
1532,124,1,16,284107
1533,124,1,16,190484
1534,124,1,16,230582
1535,124,1,16,182308
1536,124,1,16,241084
1537,124,1,16,270628
1538,124,1,16,251768
1539,124,1,16,269008
1540,124,1,16,213263
1541,124,1,16,118804
1542,124,1,16,203415
1543,124,1,16,208457
1544,124,1,16,180924
1545,124,1,16,220891
1546,125,1,3,205792
1547,125,1,3,213289
1548,125,1,3,144195
1549,125,1,3,197328
1550,125,1,3,276427
1551,125,1,3,41900
1552,125,1,3,222197
1553,125,1,3,305162
1554,125,1,3,335542
1555,125,1,3,265952
1556,125,1,3,249939
1557,125,1,3,290664
1558,125,1,3,292179
1559,125,1,3,219350
1560,125,1,3,430942
1561,125,1,3,282253
1562,126,1,1,172068
1563,126,1,1,198060
1564,126,1,1,217652
1565,126,1,1,193619
1566,126,1,1,226377
1567,126,1,1,254354
1568,126,1,1,177815
1569,126,1,1,200594
1570,126,1,1,146494
1571,126,1,1,369815
1572,126,1,1,283898
1573,126,1,1,312450
1574,126,1,1,170187
1575,126,1,1,222354
1576,126,1,1,259631
1577,127,1,1,201247
1578,127,1,1,316081
1579,127,1,1,416365
1580,127,1,1,317622
1581,127,1,1,1116734
1582,127,1,1,529658
1583,127,1,1,234605
1584,127,1,1,343431
1585,127,1,1,825103
1586,127,1,1,398262
1587,128,1,1,157570
1588,128,1,1,182491
1589,128,1,1,258168
1590,128,1,1,270785
1591,128,1,1,215954
1592,128,1,1,307226
1593,128,1,1,258925
1594,128,1,1,330004
1595,129,1,1,330004
1596,129,1,1,459180
1597,129,1,1,290089
1598,129,1,1,197407
1599,129,1,1,223216
1600,129,1,1,262948
1601,129,1,1,420493
1602,129,1,1,271098
1603,130,1,1,410566
1604,130,1,1,254406
1605,130,1,1,372950
1606,130,1,1,197198
1607,130,1,1,634435
1608,130,1,1,356284
1609,130,1,1,329639
1610,131,1,1,296672
1611,131,1,1,220917
1612,131,1,1,351555
1613,131,1,1,481619
1614,131,1,1,278857
1615,131,1,1,284447
1616,131,1,1,215693
1617,131,1,1,427702
1618,132,1,1,166164
1619,132,1,1,401475
1620,132,1,1,388179
1621,132,1,1,386063
1622,132,1,1,274860
1623,132,1,1,132702
1624,132,1,1,150230
1625,132,1,1,282671
1626,132,1,1,508055
1627,133,1,1,334471
1628,133,1,1,287973
1629,133,1,1,379141
1630,133,1,1,287791
1631,133,1,1,253988
1632,133,1,1,159216
1633,133,1,1,275591
1634,133,1,1,260728
1635,133,1,1,259970
1636,134,1,1,144875
1637,134,1,1,233560
1638,134,1,1,209528
1639,134,1,1,444055
1640,134,1,1,246047
1641,134,1,1,296228
1642,134,1,1,189675
1643,134,1,1,337345
1644,134,1,1,259500
1645,134,1,1,219376
1646,135,1,1,526785
1647,135,1,1,126641
1648,135,1,1,316186
1649,135,1,1,393116
1650,135,1,1,217547
1651,135,1,1,249887
1652,135,1,1,233273
1653,135,1,1,273084
1654,135,1,1,283036
1655,136,1,1,625502
1656,136,1,1,384391
1657,136,1,1,179591
1658,136,1,1,376215
1659,136,1,1,252055
1660,136,1,1,284107
1661,136,1,1,566752
1662,137,1,1,242442
1663,137,1,1,230034
1664,137,1,1,353358
1665,137,1,1,505808
1666,137,1,1,1612329
1667,138,1,1,749897
1668,138,1,1,657293
1669,138,1,1,766354
1670,138,1,1,863895
1671,139,1,7,235728
1672,139,1,7,278256
1673,139,1,7,260231
1674,139,1,7,266161
1675,139,1,7,280084
1676,139,1,7,247614
1677,139,1,7,325955
1678,139,1,7,295053
1679,139,1,7,323918
1680,139,1,7,203337
1681,139,1,7,323056
1682,139,1,7,290298
1683,139,1,7,261668
1684,139,1,7,173897
1685,139,1,7,257253
1686,140,1,7,148401
1687,140,1,7,236826
1688,140,1,7,141453
1689,140,1,7,271229
1690,140,1,7,302158
1691,140,1,7,258168
1692,140,1,7,177606
1693,140,1,7,543007
1694,140,1,7,197146
1695,140,1,7,308401
1696,140,1,7,203781
1697,140,1,7,366445
1698,140,1,7,276558
1699,140,1,7,202213
1700,140,1,7,321724
1701,140,1,7,189231
1702,141,1,1,211591
1703,141,1,1,221962
1704,141,1,1,204199
1705,141,1,1,228989
1706,141,1,1,242703
1707,141,1,1,273815
1708,141,1,1,230321
1709,141,1,1,261773
1710,141,1,1,259683
1711,141,1,1,232515
1712,141,1,1,190354
1713,141,1,1,257123
1714,141,1,1,295131
1715,141,1,1,342648
1716,141,1,1,290899
1717,142,1,7,210755
1718,143,1,7,261433
1719,143,1,7,237400
1720,142,1,7,236382
1721,143,1,7,242808
1722,142,1,7,307591
1723,142,1,7,263549
1724,143,1,7,180636
1725,143,1,7,225854
1726,142,1,7,208065
1727,142,1,7,216241
1728,143,1,7,194063
1729,143,1,7,346070
1730,142,1,7,193854
1731,142,1,7,280920
1732,143,1,7,246073
1733,142,1,7,149080
1734,143,1,7,217547
1735,143,1,7,146703
1736,142,1,7,196101
1737,142,1,7,227813
1738,143,1,7,276035
1739,143,1,7,246804
1740,142,1,7,278047
1741,143,1,7,261041
1742,142,1,7,195996
1743,142,1,7,189492
1744,143,1,7,231993
1745,144,1,1,134739
1746,144,1,1,234605
1747,144,1,1,153417
1748,144,1,1,356493
1749,144,1,1,366053
1750,144,1,1,133093
1751,144,1,1,112875
1752,144,1,1,569704
1753,144,1,1,272796
1754,144,1,1,143595
1755,145,1,7,136254
1756,145,1,7,215875
1757,145,1,7,145606
1758,145,1,7,172800
1759,145,1,7,183066
1760,145,1,7,230008
1761,145,1,7,45191
1762,145,1,7,192339
1763,145,1,7,209005
1764,145,1,7,197276
1765,145,1,7,249808
1766,145,1,7,218801
1767,145,1,7,129410
1768,145,1,7,203520
1769,145,1,7,275591
1770,145,1,7,159190
1771,145,1,7,178207
1772,145,1,7,291866
1773,146,1,14,136986
1774,146,1,14,149054
1775,146,1,14,161410
1776,146,1,14,137221
1777,146,1,14,152424
1778,146,1,14,142027
1779,146,1,14,166295
1780,146,1,14,194821
1781,146,1,14,223451
1782,146,1,14,176404
1783,146,1,14,210886
1784,146,1,14,172486
1785,146,1,14,273057
1786,146,1,14,194821
1787,146,1,14,218540
1788,146,1,14,314514
1789,146,1,14,235833
1790,146,1,14,227892
1791,147,1,1,222171
1792,147,1,1,225410
1793,147,1,1,216320
1794,147,1,1,216476
1795,147,1,1,408163
1796,147,1,1,202396
1797,147,1,1,273371
1798,147,1,1,278465
1799,147,1,1,198008
1800,147,1,1,362004
1801,148,1,3,332251
1802,148,1,3,324754
1803,148,1,3,227892
1804,148,1,3,387082
1805,148,1,3,404323
1806,148,1,3,240483
1807,148,1,3,244375
1808,148,1,3,388832
1809,148,1,3,256835
1810,148,1,3,308610
1811,148,1,3,409547
1812,148,1,3,234240
1813,149,1,3,398315
1814,149,1,3,403435
1815,149,1,3,295418
1816,149,1,3,190406
1817,149,1,3,209972
1818,149,1,3,470256
1819,149,1,3,216685
1820,149,1,3,341551
1821,149,1,3,265769
1822,149,1,3,137717
1823,149,1,3,189152
1824,149,1,3,183693
1825,149,1,3,245133
1826,149,1,3,220212
1827,149,1,3,292127
1828,149,1,3,192052
1829,150,1,3,257541
1830,150,1,3,433188
1831,150,1,3,188395
1832,150,1,3,281573
1833,150,1,3,254955
1834,150,1,3,249208
1835,150,1,3,302053
1836,150,1,3,386795
1837,150,1,3,415817
1838,150,1,3,311327
1839,151,1,3,304457
1840,151,1,3,328254
1841,151,1,3,398942
1842,151,1,3,269740
1843,151,1,3,328097
1844,151,1,3,261982
1845,151,1,3,497998
1846,151,1,3,294347
1847,151,1,3,240065
1848,151,1,3,237296
1849,151,1,3,319764
1850,151,1,3,351738
1851,151,1,3,317204
1852,151,1,3,588721
1853,152,1,3,312424
1854,152,1,3,515239
1855,152,1,3,396199
1856,152,1,3,387186
1857,152,1,3,496718
1858,152,1,3,347428
1859,152,1,3,500062
1860,152,1,3,330919
1861,153,1,3,269557
1862,153,1,3,279353
1863,153,1,3,318955
1864,153,1,3,395520
1865,153,1,3,322899
1866,153,1,3,313103
1867,153,1,3,372480
1868,153,1,3,245394
1869,153,1,3,414380
1870,153,1,3,365061
1871,153,1,3,457639
1872,153,1,3,315898
1873,153,1,3,496065
1874,154,1,3,285753
1875,154,1,3,397740
1876,154,1,3,311719
1877,154,1,3,414824
1878,154,1,3,244532
1879,154,1,3,264359
1880,154,1,3,396878
1881,154,1,3,534883
1882,155,1,3,350458
1883,155,1,3,441234
1884,155,1,3,505626
1885,155,1,3,324989
1886,155,1,3,510197
1887,155,1,3,345626
1888,155,1,3,430210
1889,155,1,3,327235
1890,155,1,3,429479
1891,155,1,3,314017
1892,155,1,3,527986
1893,156,1,3,403382
1894,156,1,3,585769
1895,156,1,3,385828
1896,156,1,3,446484
1897,156,1,3,395389
1898,156,1,3,345547
1899,156,1,3,464039
1900,156,1,3,588564
1901,156,1,3,313991
1902,157,1,2,207725
1903,157,1,2,233534
1904,157,1,2,214961
1905,157,1,2,268016
1906,157,1,2,209893
1907,157,1,2,318328
1908,157,1,2,276871
1909,157,1,2,168594
1910,157,1,2,134191
1911,157,1,2,191320
1912,157,1,2,196388
1913,157,1,2,212558
1914,157,1,2,309786
1915,157,1,2,192078
1916,158,1,7,238550
1917,158,1,7,220081
1918,158,1,7,197694
1919,158,1,7,209397
1920,158,1,7,245551
1921,158,1,7,275748
1922,158,1,7,199758
1923,158,1,7,155428
1924,158,1,7,215353
1925,158,1,7,307200
1926,158,1,7,156212
1927,158,1,7,321828
1928,158,1,7,72463
1929,159,1,7,152293
1930,159,1,7,278099
1931,159,1,7,229564
1932,159,1,7,268721
1933,159,1,7,251297
1934,159,1,7,272796
1935,159,1,7,265665
1936,159,1,7,286249
1937,159,1,7,209737
1938,159,1,7,135732
1939,159,1,7,133093
1940,159,1,7,413910
1941,159,1,7,205688
1942,160,1,3,169926
1943,160,1,3,203546
1944,160,1,3,160026
1945,160,1,3,217626
1946,160,1,3,203337
1947,160,1,3,192600
1948,160,1,3,164675
1949,160,1,3,213916
1950,160,1,3,158432
1951,160,1,3,98115
1952,160,1,3,258403
1953,160,1,3,168071
1954,160,1,3,176457
1955,160,1,3,169926
1956,160,1,3,180427
1957,161,1,16,234788
1958,161,1,16,255373
1959,161,1,16,234684
1960,161,1,16,219271
1961,161,1,16,206811
1962,161,1,16,252682
1963,161,1,16,194873
1964,161,1,16,245681
1965,161,1,16,238288
1966,161,1,16,249495
1967,161,1,16,274625
1968,161,1,16,39131
1969,162,1,3,266814
1970,162,1,3,269844
1971,162,1,3,270288
1972,162,1,3,283559
1973,162,1,3,276767
1974,162,1,3,340114
1975,162,1,3,282618
1976,162,1,3,254511
1977,162,1,3,236904
1978,162,1,3,248006
1979,162,1,3,279980
1980,162,1,3,268956
1981,162,1,3,206837
1982,162,1,3,286197
1983,162,1,3,200829
1984,162,1,3,240979
1985,162,1,3,221962
1986,163,1,1,52218
1987,163,1,1,160235
1988,163,1,1,215196
1989,163,1,1,271516
1990,163,1,1,287190
1991,163,1,1,127555
1992,163,1,1,250017
1993,163,1,1,116218
1994,163,1,1,190354
1995,163,1,1,211200
1996,163,1,1,281887
1997,163,1,1,225724
1998,163,1,1,163761
1999,163,1,1,149995
2000,163,1,1,208378
2001,163,1,1,115591
2002,163,1,1,216346
2003,164,1,1,301296
2004,164,1,1,254928
2005,164,1,1,219219
2006,164,1,1,183928
2007,164,1,1,256992
2008,164,1,1,177031
2009,164,1,1,143281
2010,164,1,1,223973
2011,164,1,1,156786
2012,164,1,1,212636
2013,164,1,1,196440
2014,164,1,1,230556
2015,165,1,1,96888
2016,165,1,1,209188
2017,165,1,1,223033
2018,165,1,1,161253
2019,165,1,1,267075
2020,165,1,1,233743
2021,165,1,1,262791
2022,165,1,1,217521
2023,165,1,1,258351
2024,165,1,1,284160
2025,165,1,1,306625
2026,165,1,1,330292
2027,165,1,1,329795
2028,165,1,1,214831
2029,165,1,1,199105
2030,166,1,7,240744
2031,166,1,7,188212
2032,166,1,7,233404
2033,166,1,7,252264
2034,166,1,7,228571
2035,166,1,7,245133
2036,166,1,7,159555
2037,166,1,7,146599
2038,166,1,7,211565
2039,166,1,7,217286
2040,166,1,7,230191
2041,166,1,7,224470
2042,166,1,7,206001
2043,166,1,7,235833
2044,167,1,7,287059
2045,167,1,7,225880
2046,167,1,7,162925
2047,167,1,7,184555
2048,167,1,7,182987
2049,167,1,7,206524
2050,167,1,7,244976
2051,167,1,7,240796
2052,167,1,7,208013
2053,167,1,7,188577
2054,167,1,7,148558
2055,167,1,7,178337
2056,167,1,7,198922
2057,167,1,7,216685
2058,167,1,7,262870
2059,167,1,7,182517
2060,167,1,7,255738
2061,167,1,7,228754
2062,167,1,7,259186
2063,167,1,7,203415
2064,167,1,7,256522
2065,168,1,7,231653
2066,168,1,7,219585
2067,168,1,7,183588
2068,168,1,7,159895
2069,168,1,7,192653
2070,168,1,7,176431
2071,168,1,7,217573
2072,168,1,7,198191
2073,168,1,7,202788
2074,168,1,7,226298
2075,168,1,7,241084
2076,168,1,7,258089
2077,169,1,7,211330
2078,169,1,7,219271
2079,169,1,7,227918
2080,169,1,7,302393
2081,169,1,7,190197
2082,169,1,7,208352
2083,169,1,7,210207
2084,169,1,7,189178
2085,169,1,7,208431
2086,169,1,7,161175
2087,169,1,7,229590
2088,169,1,7,275644
2089,169,1,7,245890
2090,169,1,7,250070
2091,169,1,7,337057
2092,169,1,7,148871
2093,170,2,1,257252
2094,171,2,1,312980
2095,171,2,1,295960
2096,172,2,1,290851
2097,173,2,1,251586
2098,173,2,1,444358
2099,174,1,3,283088
2100,174,1,3,322716
2101,174,1,3,308897
2102,174,1,3,344241
2103,174,1,3,261224
2104,174,1,3,349440
2105,174,1,3,485720
2106,174,1,3,467069
2107,174,1,3,172120
2108,174,1,3,357067
2109,174,1,3,176352
2110,174,1,3,334393
2111,174,1,3,249208
2112,174,1,3,261302
2113,175,1,1,240796
2114,175,1,1,373394
2115,175,1,1,232359
2116,175,1,1,405028
2117,175,1,1,262112
2118,175,1,1,336535
2119,175,1,1,230896
2120,175,1,1,318511
2121,175,1,1,321619
2122,175,1,1,345626
2123,175,1,1,335699
2124,175,1,1,246465
2125,176,1,10,330266
2126,176,1,10,281469
2127,176,1,10,328228
2128,176,1,10,383764
2129,176,1,10,120816
2130,176,1,10,212297
2131,176,1,10,340767
2132,176,1,10,205087
2133,176,1,10,279693
2134,176,1,10,214909
2135,176,1,10,180166
2136,176,1,10,221596
2137,176,1,10,203911
2138,176,1,10,186723
2139,177,1,1,170396
2140,177,1,1,309995
2141,177,1,1,240274
2142,177,1,1,258638
2143,177,1,1,189936
2144,177,1,1,326426
2145,177,1,1,198844
2146,177,1,1,199706
2147,177,1,1,418168
2148,177,1,1,235232
2149,178,1,1,305293
2150,178,1,1,233613
2151,178,1,1,223764
2152,178,1,1,407484
2153,178,1,1,229328
2154,178,1,1,122801
2155,178,1,1,148192
2156,178,1,1,161541
2157,178,1,1,242991
2158,178,1,1,317100
2159,178,1,1,343222
2160,178,1,1,278595
2161,178,1,1,225462
2162,178,1,1,246204
2163,178,1,1,415712
2164,178,1,1,377652
2165,179,1,4,234344
2166,179,1,4,209188
2167,179,1,4,139990
2168,179,1,4,270341
2169,179,1,4,263235
2170,179,1,4,216555
2171,179,1,4,184398
2172,179,1,4,178573
2173,179,1,4,249547
2174,179,1,4,53733
2175,179,1,4,225567
2176,179,1,4,329743
2177,179,1,4,428643
2178,180,1,1,219428
2179,180,1,1,230112
2180,180,1,1,276453
2181,180,1,1,231888
2182,180,1,1,195108
2183,180,1,1,215719
2184,180,1,1,250226
2185,180,1,1,270863
2186,180,1,1,158589
2187,180,1,1,161253
2188,180,1,1,215092
2189,180,1,1,237479
2190,180,1,1,251010
2191,180,1,1,65593
2192,180,1,1,277655
2193,181,1,1,231758
2194,181,1,1,293720
2195,181,1,1,341080
2196,181,1,1,200254
2197,181,1,1,343823
2198,181,1,1,318981
2199,181,1,1,162194
2200,181,1,1,210520
2201,181,1,1,299154
2202,181,1,1,258324
2203,181,1,1,546063
2204,182,1,1,193123
2205,182,1,1,169325
2206,182,1,1,235598
2207,182,1,1,206968
2208,182,1,1,215510
2209,182,1,1,359262
2210,182,1,1,170631
2211,182,1,1,284186
2212,182,1,1,255425
2213,182,1,1,196336
2214,182,1,1,189257
2215,182,1,1,302053
2216,141,1,8,243200
2217,141,1,8,221100
2218,141,1,8,276871
2219,141,1,8,230191
2220,141,1,8,221570
2221,141,1,8,265665
2222,141,1,8,239751
2223,141,1,8,260310
2224,141,1,8,353671
2225,141,1,8,213054
2226,141,1,8,234684
2227,141,1,8,309733
2228,141,1,8,366733
2229,183,1,1,234213
2230,183,1,1,214595
2231,183,1,1,425195
2232,183,1,1,284055
2233,183,1,1,391888
2234,183,1,1,461035
2235,183,1,1,205740
2236,183,1,1,230556
2237,183,1,1,125361
2238,184,1,17,315637
2239,184,1,17,172591
2240,184,1,17,151536
2241,184,1,17,29048
2242,184,1,17,165146
2243,184,1,17,213263
2244,184,1,17,202631
2245,184,1,17,171964
2246,184,1,17,185103
2247,184,1,17,100858
2248,184,1,17,197485
2249,184,1,17,202004
2250,184,1,17,121808
2251,184,1,17,205923
2252,184,1,17,121704
2253,184,1,17,410409
2254,185,1,1,358948
2255,185,1,1,216946
2256,185,1,1,182099
2257,185,1,1,204695
2258,185,1,1,183823
2259,185,1,1,172225
2260,185,1,1,211826
2261,185,1,1,228832
2262,185,1,1,164231
2263,185,1,1,297351
2264,185,1,1,255346
2265,185,1,1,175960
2266,185,1,1,213368
2267,185,1,1,168489
2268,185,1,1,170553
2269,185,1,1,122880
2270,185,1,1,180950
2271,186,1,1,122671
2272,186,1,1,182883
2273,186,1,1,207386
2274,186,1,1,190119
2275,186,1,1,275356
2276,186,1,1,184737
2277,186,1,1,231235
2278,186,1,1,187428
2279,186,1,1,186958
2280,186,1,1,386194
2281,186,1,1,206471
2282,187,1,4,226298
2283,187,1,4,246674
2284,187,1,4,255477
2285,188,1,4,185730
2286,188,1,4,160235
2287,188,1,4,226298
2288,188,1,4,192862
2289,188,1,4,259761
2290,188,1,4,216633
2291,188,1,4,231706
2292,188,1,4,257358
2293,188,1,4,235911
2294,188,1,4,304013
2295,188,1,4,191503
2296,189,1,1,271151
2297,189,1,1,308532
2298,189,1,1,326791
2299,189,1,1,309498
2300,189,1,1,324963
2301,189,1,1,437968
2302,189,1,1,209423
2303,189,1,1,245812
2304,189,1,1,333087
2305,189,1,1,301688
2306,189,1,1,154148
2307,189,1,1,252682
2308,189,1,1,212062
2309,189,1,1,245315
2310,187,1,4,269035
2311,187,1,4,296777
2312,187,1,4,199862
2313,187,1,4,230687
2314,187,1,4,247013
2315,187,1,4,208431
2316,187,1,4,220081
2317,187,1,4,249782
2318,190,1,4,233482
2319,190,1,4,245315
2320,190,1,4,208509
2321,190,1,4,203206
2322,190,1,4,194768
2323,190,1,4,272352
2324,190,1,4,229929
2325,190,1,4,225671
2326,190,1,4,220630
2327,190,1,4,204747
2328,190,1,4,172016
2329,190,1,4,227709
2330,190,1,4,260623
2331,190,1,4,197355
2332,190,1,4,229276
2333,190,1,4,244819
2334,191,1,4,138266
2335,191,1,4,142132
2336,191,1,4,121652
2337,191,1,4,126040
2338,191,1,4,180035
2339,191,1,4,195578
2340,191,1,4,293276
2341,191,1,4,249051
2342,191,1,4,158589
2343,191,1,4,133851
2344,192,1,1,203206
2345,192,1,1,261720
2346,192,1,1,177606
2347,192,1,1,192679
2348,192,1,1,232515
2349,192,1,1,142602
2350,192,1,1,196702
2351,192,1,1,134896
2352,192,1,1,165067
2353,192,1,1,206053
2354,192,1,1,175464
2355,192,1,1,268068
2356,192,1,1,244897
2357,192,1,1,231836
2358,193,1,4,243591
2359,193,1,4,216790
2360,193,1,4,295497
2361,193,1,4,323395
2362,193,1,4,217234
2363,193,1,4,244506
2364,193,1,4,240091
2365,193,1,4,248084
2366,193,1,4,283010
2367,193,1,4,271229
2368,193,1,4,264359
2369,193,1,4,265717
2370,193,1,4,282226
2371,193,1,4,193593
2372,193,1,4,279118
2373,193,1,4,496692
2374,193,1,4,71941
2375,194,1,1,218017
2376,194,1,1,259213
2377,194,1,1,257906
2378,194,1,1,312058
2379,194,1,1,277995
2380,194,1,1,232960
2381,194,1,1,269400
2382,194,1,1,193906
2383,194,1,1,295810
2384,194,1,1,224574
2385,194,1,1,218592
2386,194,1,1,317413
2387,194,1,1,208509
2388,194,1,1,217835
2389,194,1,1,256653
2390,194,1,1,369110
2391,195,1,1,238837
2392,195,1,1,270654
2393,195,1,1,217469
2394,195,1,1,255973
2395,195,1,1,198164
2396,195,1,1,321671
2397,195,1,1,231418
2398,195,1,1,163787
2399,195,1,1,240300
2400,195,1,1,157727
2401,195,1,1,225280
2402,195,1,1,292493
2403,195,1,1,253440
2404,195,1,1,112613
2405,195,1,1,205635
2406,196,1,1,299154
2407,196,1,1,285126
2408,196,1,1,240770
2409,196,1,1,324362
